country,iso3,euregion,eastwest,eumember,party_short,party_original,party_long,party_id,family,govt,vote,seat,electionyear,epvote,eu_position,lrgen,lrecon,galtan,spendvtax,deregulation,redistribution,econ_interven,protectionism,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,ethnic_minorities,anti_islam_rhetoric,environment,nationalism,regions,urban_rural,russian_interference,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,partyfacts_id
Austria,AUT,West,west,EU member state,Grune,Die Grünen,The Austrian Green Party,1304,green,in government part of year,13.9,14.199999809265137,2019,14.1,6.5,2.5,2.5,1.399999976158142,2.5,2.4000000953674316,2.5,2.700000047683716,5.888888835906982,2.0999999046325684,0.5,1.1111111640930176,2.700000047683716,1.399999976158142,1.600000023841858,1.399999976158142,1.5,1.2999999523162842,5,2.444444417953491,2.875,6,3.299999952316284,7.400000095367432,4.777777671813965,1659
Finland,FIN,North,west,EU member state,VAS,Vasemmistoliitto,Left Alliance,1404,rad left,in government part of year,8.2,8.100000381469727,2019,6.9,5.0714287757873535,1.5,1.5714285373687744,1.5,1,1.2142857313156128,1.0714285373687744,1.3571428060531616,5.833333492279053,2.0714285373687744,1.1428571939468384,1.0833333730697632,2.2142856121063232,2.5714285373687744,2.2857143878936768,1.0909091234207153,2.857142925262451,2.357142925262451,5.083333492279053,3,2.555555582046509,4.916666507720947,3.769230842590332,3.2727272510528564,4.2727274894714355,1044
Finland,FIN,North,west,EU member state,KESK,Suomen Keskusta,Finnish Center Party,1403,agrarian/centre,in government,13.8,15.699999809265137,2019,13.5,4.857142925262451,5.857142925262451,6.0714287757873535,6.714285850524902,5.769230842590332,6.0714287757873535,4.9285712242126465,5.285714149475098,5.583333492279053,6.142857074737549,5.357142925262451,6.333333492279053,5.5714287757873535,6.142857074737549,5.642857074737549,1.7272727489471436,6.285714149475098,6.357142925262451,1.8461538553237915,8.785714149475098,3,2.5833332538604736,2.153846263885498,2.6363637447357178,5.7272725105285645,901
Finland,FIN,North,west,EU member state,SFP,Ruotsalainen kansanpuolue / Svenska folkpartiet,Swedish People’s Party,1406,regionalist,in government part of year,4.5,4.5,2019,6.3,6.4285712242126465,6,6.214285850524902,2.7142856121063232,5.846153736114502,6,4.714285850524902,5.642857074737549,3.25,3.7857143878936768,1.7142857313156128,2.846153736114502,2.2857143878936768,2.7857143878936768,1.8571428060531616,1.3636363744735718,4.307692527770996,2.0714285373687744,3.6666667461395264,4.5,2.555555582046509,2.75,1.692307710647583,2.909090995788574,5.818181991577148,1229
Finland,FIN,North,west,EU member state,KOK,Kansallinen Kokoomus,National Coalition Party,1402,cons,in government part of year,17,19.200000762939453,2019,20.8,6.4285712242126465,7.714285850524902,7.857142925262451,5.0714287757873535,7.538461685180664,7.714285850524902,6.857142925262451,7.285714149475098,2.3333332538604736,6.642857074737549,4.0714287757873535,5.333333492279053,4.4285712242126465,5.357142925262451,4.714285850524902,1.6363636255264282,5.714285850524902,3.857142925262451,5.692307472229004,2.2857143878936768,3.3333332538604736,2.3333332538604736,1.692307710647583,2.909090995788574,6.7272725105285645,495
Finland,FIN,North,west,EU member state,SDP,Suomen Sosialidemokraattinen,Social Democratic Party of Finland,1401,socialist,in government part of year,17.7,20.200000762939453,2019,14.6,5.9285712242126465,3.142857074737549,3.2142856121063232,3.2857143878936768,1.923076868057251,2.7142856121063232,1.7142857313156128,2.4285714626312256,5,3.857142925262451,2.357142925262451,2.75,3.7142856121063232,4.357142925262451,3.5714285373687744,1.2727272510528564,4,3.142857074737549,6,3.142857074737549,2.777777671813965,2.75,1.8461538553237915,3,5.818181991577148,1303
Finland,FIN,North,west,EU member state,VIHR,Vihreä Liitto,Green League,1408,green,in government part of year,11.5,10.100000381469727,2019,16,6.5,3.7142856121063232,4.142857074737549,0.9285714030265808,3,3.7857143878936768,2.857142925262451,3.7142856121063232,3.6363637447357178,1.8571428060531616,0.7142857313156128,1.384615421295166,1.2857142686843872,2,1.6428571939468384,1.454545497894287,1.7142857313156128,1.1428571939468384,5.461538314819336,1.7857142686843872,2.444444417953491,5.25,2.923076868057251,3.090909004211426,4.454545497894287,479
Finland,FIN,North,west,EU member state,PS,Persussuomalaiset,True Finns,1405,rad right,not in government,17.5,19.700000762939453,2019,13.8,1.6428571939468384,7.5714287757873535,6.4285712242126465,8.785714149475098,6.384615421295166,5.714285850524902,5.285714149475098,5.714285850524902,7.583333492279053,9.071428298950195,8.071428298950195,6.416666507720947,9.785714149475098,9.785714149475098,9,8.25,8.571428298950195,9.071428298950195,4.833333492279053,5.785714149475098,2.6666667461395264,7.166666507720947,9.142857551574707,5.7272725105285645,6.2727274894714355,1689
Finland,FIN,North,west,EU member state,KD,Suomen Kristillinen Liitto; Kristillisdemokraatit,Finish Christian League; Christian Democrats,1409,confessional,not in government,3.9,2.5,2019,4.9,3.9285714626312256,6.857142925262451,5.714285850524902,8.785714149475098,5.07692289352417,5.214285850524902,4.785714149475098,4.785714149475098,4.888888835906982,6.357142925262451,8.428571701049805,9.384614944458008,5.769230842590332,6.357142925262451,6,2.8181817531585693,6.07692289352417,6.9285712242126465,3.8888888359069824,5.357142925262451,2.375,3.5,3,3.200000047683716,6.2727274894714355,703
Sweden,SWE,North,west,EU member state,C,Centerpartiet,Center Party,1603,agrarian/centre,not in government,8.6,8.899999618530273,2018,10.78,6.058823585510254,6.823529243469238,8,2.2352941036224365,7.588235378265381,8.6875,6.75,7.235294342041016,2.066666603088379,4.647058963775635,0.7647058963775635,2,1.941176414489746,2.470588207244873,2.375,1.7142857313156128,3.882352828979492,2,3.625,7.411764621734619,2.5833332538604736,3.133333444595337,1.875,0.9285714030265808,6.066666603088379,199
Sweden,SWE,North,west,EU member state,M,Moderaterna; Moderata Samlingspartiet,Moderate Party,1605,cons,not in government,19.8,20.100000381469727,2018,16.83,6.058823585510254,7.705882549285889,7.705882549285889,5.941176414489746,8.352941513061523,8.1875,7.1875,7.588235378265381,2.5999999046325684,8.647058486938477,2.8125,3.0625,8,6.823529243469238,5,2.5714285373687744,6.470588207244873,5.529411792755127,5.333333492279053,4.058823585510254,3.153846263885498,2.5333333015441895,2.25,1,7.733333110809326,690
Sweden,SWE,North,west,EU member state,S/SAP,Arbetarpartiet- Socialdemokraterna; Sveriges Socialdemokratiska Arbetareparti,Worker’s Party-Social Democrats; Swedish Social Democratic Party,1602,socialist,in government,28.3,28.700000762939453,2018,23.48,5.75,3.882352828979492,4.117647171020508,4.411764621734619,3,3.933333396911621,2.8125,3.411764621734619,4.266666889190674,5.882352828979492,1.7058823108673096,1.625,6.294117450714111,5.058823585510254,4.25,1.7857142686843872,4.764705657958984,4.470588207244873,4.6875,4.882352828979492,2.846153736114502,2.6666667461395264,1.875,1,7.400000095367432,487
Sweden,SWE,North,west,EU member state,SD,Sverigedemokraterna,Sweden Democrats,1610,rad right,not in government,17.5,17.799999237060547,2018,15.34,2.2352941036224365,8.470588684082031,5.588235378265381,8.764705657958984,4.764705657958984,5.333333492279053,4.6875,4.823529243469238,5.857142925262451,9.470588684082031,7.125,3.3333332538604736,9.764705657958984,9.764705657958984,9.1875,7.875,7.941176414489746,9.647058486938477,4.857142925262451,6.941176414489746,1.3636363744735718,6.133333206176758,8.9375,2,9.333333015441895,409
Sweden,SWE,North,west,EU member state,V,Vänsterpartiet,Left Party,1601,rad left,not in government,8,8,2018,6.8,3.1764705181121826,1.7058823108673096,1.7647058963775635,1.941176414489746,0.7647058963775635,0.7333333492279053,0.5,1.058823585510254,6,1.941176414489746,0.4117647111415863,1.125,1.529411792755127,1.058823585510254,1,1.2857142686843872,1.5882352590560913,2.411764621734619,4.1875,4.470588207244873,1.5833333730697632,4.4666666984558105,4.75,1.3571428060531616,4.9285712242126465,830
Sweden,SWE,North,west,EU member state,MP,Miljöepartiet de Gröna,Environment Party—The Greens,1607,green,in government,4.4,4.599999904632568,2018,11.52,5.117647171020508,3.2941176891326904,3.941176414489746,1.5882352590560913,3.411764621734619,3.875,3,3.7647058963775635,4.5714287757873535,1.7058823108673096,0.4117647111415863,1.5,1.3125,0.8823529481887817,1.125,1.2857142686843872,0.5882353186607361,1.058823585510254,3.8125,3.7647058963775635,1.5,5.400000095367432,2,0.8571428656578064,3.6666667461395264,456
Sweden,SWE,North,west,EU member state,L,Folkpartiet liberalerna,Liberal People’s Party,1604,liberal,not in government,5.5,5.699999809265137,2018,4.13,6.882352828979492,6.529411792755127,7.117647171020508,3.2352941036224365,7.25,8,6.25,6.882352828979492,1.6666666269302368,6.294117450714111,1,1.7333333492279053,4.5,4.470588207244873,3.375,1.6428571939468384,5.411764621734619,2.529411792755127,4.9375,3.941176414489746,3,3,1.75,0.8571428656578064,6.4285712242126465,1274
Sweden,SWE,North,west,EU member state,KD,Kristdemokraterna,Christian-Democrats,1606,christdem,not in government,6.3,6.300000190734863,2018,8.62,5.823529243469238,7.823529243469238,7.235294342041016,7.058823585510254,6.764705657958984,7.599999904632568,6.3125,6.764705657958984,3.4000000953674316,8.235294342041016,5.117647171020508,6.0625,7.823529243469238,7.176470756530762,4.75,3.5,6.117647171020508,6.235294342041016,5,5.25,2.8333332538604736,2.7142856121063232,3.4375,1,6.5714287757873535,651
Bulgaria,BGR,East,east,EU member state,GERB,Grazhdani za evropeysko razvitie na Balgariya,Citizens for European Development of Bulgaria,2010,cons,in government,33.54,39.599998474121094,2017,31.1,6.550000190734863,6.095238208770752,6.095238208770752,5.761904716491699,5.333333492279053,6,5.904761791229248,5.761904716491699,4.210526466369629,6.736842155456543,5.8947367668151855,5.470588207244873,6.809523582458496,6.333333492279053,4.599999904632568,2.4000000953674316,5.952381134033203,5.849999904632568,5.933333396911621,3.700000047683716,5.449999809265137,4.047618865966797,2.4285714626312256,4.949999809265137,8.857142448425293,760
Bulgaria,BGR,East,east,EU member state,NFSB,Natsionalen Front za Spasenie na Bulgaria,National Front for the Salvation of Bulgaria,2014,cons,in government,9.31,11.300000190734863,2017,1.2,3.9473683834075928,7.349999904632568,5.473684310913086,8.899999618530273,4.0714287757873535,3.7857143878936768,5.400000095367432,4.764705657958984,8.222222328186035,9.222222328186035,9.44444465637207,7.199999809265137,9.526315689086914,9.117647171020508,9.44444465637207,8.61111068725586,7.4285712242126465,8.8421049118042,6.25,5.307692527770996,5.875,6.611111164093018,7.473684310913086,5.55555534362793,9.176470756530762,2057
Bulgaria,BGR,East,east,EU member state,DSB,Demokrati za Silna Bǎlgarija,Democrats for a Strong Bulgaria,2008,cons,not in government,2.54,0,2017,6.1,6.823529243469238,7.449999809265137,7.949999809265137,4.684210300445557,6.650000095367432,7.550000190734863,6.599999904632568,8.100000381469727,2.055555582046509,4,4.6315789222717285,3.9375,5.449999809265137,5.052631378173828,3.8333332538604736,2.555555582046509,4.900000095367432,3.6842105388641357,2.230769157409668,2.3888888359069824,7.052631378173828,2.700000047683716,4.699999809265137,8,5.25,1195
Bulgaria,BGR,East,east,EU member state,DPS,Dviženie za Prava i Svobodi,Movement for Rights and Freedoms,2004,liberal,not in government,9.24,10.800000190734863,2017,16.6,6.25,4.714285850524902,4.952381134033203,6.142857074737549,4.400000095367432,5.150000095367432,4.599999904632568,4.699999809265137,5.684210300445557,4.473684310913086,5.222222328186035,5.133333206176758,5.599999904632568,3.882352828979492,0.75,3.450000047683716,6.150000095367432,5.1052632331848145,3.6666667461395264,7.199999809265137,4.222222328186035,2.8499999046325684,3.095238208770752,3.25,9.428571701049805,982
Bulgaria,BGR,East,east,EU member state,BSP,Koalicija za Bǎlgarija; BSP—Lyava Bulgaria,Coalition for Bulgaria; BSP—Left Bulgaria,2003,socialist,not in government,27.93,33.29999923706055,2017,24.3,5.099999904632568,3.25,3,7.142857074737549,3.1500000953674316,3,3,2.700000047683716,6.842105388641357,6.222222328186035,7.473684310913086,4.117647171020508,7.190476417541504,7.05555534362793,5.25,3.4000000953674316,6.300000190734863,7.099999904632568,5.866666793823242,5.550000190734863,3.799999952316284,4.599999904632568,4.857142925262451,5.849999904632568,6.333333492279053,1665
Bulgaria,BGR,East,east,EU member state,Volya,Volya,Will,2017,rad right,not in government,4.26,5,2017,3.6,3.5,5.55555534362793,5.375,8.526315689086914,5.357142925262451,5.066666603088379,5.176470756530762,5.176470756530762,7.3125,7.5625,8.3125,6.111111164093018,8.05555534362793,7.9375,7.5,5.6875,7,7.941176414489746,5.44444465637207,4.083333492279053,3.25,6.823529243469238,8.350000381469727,5.684210300445557,9.25,5863
Bulgaria,BGR,East,east,EU member state,Slavi Trifonov,Trifonov Slavi Trifonov,Partyof Slavi Trifonov,2019,no family,not in government,NA,NA,2017,NA,4.375,5.666666507720947,4.333333492279053,6.44444465637207,5.875,5.333333492279053,3.5,5.833333492279053,6.5,6.375,5.625,4.333333492279053,7.142857074737549,6.5,4.375,3.799999952316284,5,5.875,5.400000095367432,3.3333332538604736,3.25,9.722222328186035,9.473684310913086,8.199999809265137,9.214285850524902,2635
Bulgaria,BGR,East,east,EU member state,DB,Da Bulgaria,"Yes,Bulgaria!",2018,green,not in government,2.96,0,2017,NA,6.8125,6.050000190734863,6.777777671813965,2.799999952316284,5.150000095367432,5.849999904632568,5.550000190734863,6.449999809265137,2.222222328186035,2.3684210777282715,2.263157844543457,1.875,4.25,3.473684310913086,2.5789473056793213,1.6111111640930176,3.21052622795105,2.1052632331848145,1.7857142686843872,2.473684310913086,6.8947367668151855,2.9000000953674316,5.099999904632568,8.315789222717285,4.050000190734863,5861
Bulgaria,BGR,East,east,EU member state,Ataka,Nacionalno Obedinenie Ataka; Ataka,National Union Attack; Attack,2007,rad right,in government part of year,NA,NA,2017,1.1,2.200000047683716,6.809523582458496,3.526315689086914,9.619047164916992,3.923076868057251,2.25,3.1875,2.058823585510254,8.947368621826172,9.350000381469727,9.699999809265137,7.625,9.7619047164917,9.647058486938477,9.699999809265137,8.850000381469727,7.666666507720947,9.550000190734863,7.384615421295166,5.07692289352417,4.052631378173828,8,8.809523582458496,6,9.333333015441895,1793
Bulgaria,BGR,East,east,EU member state,BMRO,Dviženie Gergiovden; VMRO—Bulgarsko Natsionalno Dvizhenie,Gergiovden-VMRO; VMRO—Bulgarian National Movement,2005,cons,in government,NA,NA,2017,7.4,3.8421051502227783,6.900000095367432,4.809523582458496,9.5,3.9285714626312256,3,4.8125,3.8235294818878174,8.736842155456543,9.399999618530273,9.600000381469727,7.625,9.523809432983398,9.529411315917969,9.619047164916992,8.578947067260742,7,9.5,6.769230842590332,5.199999809265137,4.625,6.900000095367432,7.38095235824585,5.263157844543457,8.894737243652344,3908
Czechia,CZE,East,east,EU member state,KDU-CSL,Kesťanská demokratická unie—Československá strana lidová,Christian Democratic Union—Czechoslovak People’s Party,2104,christdem,not in government,5.8,5,2017,7.24,6.222222328186035,5.888888835906982,5.538461685180664,7.777777671813965,4.692307472229004,4.71999979019165,4.458333492279053,4.653846263885498,5.458333492279053,6,7.666666507720947,8.5,6.653846263885498,7.111111164093018,5.538461685180664,4.884615421295166,5.519999980926514,5.888888835906982,4.800000190734863,7.230769157409668,5.159999847412109,3.0799999237060547,2.846153736114502,5.259259223937988,6.320000171661377,676
Czechia,CZE,East,east,EU member state,TOP09,Top09,Top09,2109,cons,not in government,5.31,3.5,2017,11.65,6.666666507720947,7.407407283782959,7.333333492279053,4.851851940155029,7.269230842590332,7.760000228881836,7.416666507720947,7.615384578704834,2.759999990463257,3.440000057220459,3.692307710647583,5.400000095367432,4.760000228881836,5.115384578704834,3.7200000286102295,2.9200000762939453,5.375,3.629629611968994,4.360000133514404,2.9583332538604736,7.375,2.4583332538604736,2.5199999809265137,6.346153736114502,6.5,223
Czechia,CZE,East,east,EU member state,KSCM,Komunistická strana Cech a Moravy,Communist Party of Bohemia and Moravia,2103,rad left,not in government,7.76,7.5,2017,6.94,2.370370388031006,1.1481481790542603,1.0384615659713745,8.074073791503906,1.3703703880310059,0.9615384340286255,1.384615421295166,1.0370370149612427,8.538461685180664,8.625,7.153846263885498,1.1538461446762085,8.960000038146973,8.84615421295166,7.153846263885498,6.639999866485596,7.708333492279053,7.962963104248047,6.65217399597168,6.038461685180664,3.5199999809265137,5.269230842590332,6.814815044403076,4.653846263885498,7.57692289352417,1728
Czechia,CZE,East,east,EU member state,Pirates,Pirátská strana,Pirate Party,2114,no family,not in government,10.79,11,2017,13.95,6.115384578704834,4.28000020980835,4.346153736114502,1,3.538461446762085,4.239999771118164,4.217391490936279,4.375,3.5714285373687744,1.703703761100769,0.9615384340286255,1.7916666269302368,3.5833332538604736,3.640000104904175,2.4000000953674316,1.5,2.692307710647583,2.1481480598449707,3.142857074737549,2.076923131942749,6.5652174949646,7.153846263885498,5.769230842590332,8.074073791503906,2.799999952316284,2047
Czechia,CZE,East,east,EU member state,ODS,Obcanská Demokratická Strana,Civic Democratic Party,2102,cons,not in government,11.32,12.5,2017,14.54,3.777777671813965,7.777777671813965,7.703703880310059,7.037036895751953,7.888888835906982,8.34615421295166,7.884615421295166,8.074073791503906,3.4000000953674316,5.185184955596924,6.692307472229004,4.559999942779541,8.44444465637207,8.074073791503906,6.769230842590332,5.653846263885498,8.148148536682129,7.222222328186035,5.840000152587891,3.230769157409668,5.846153736114502,1.384615421295166,3,6.111111164093018,6.461538314819336,466
Czechia,CZE,East,east,EU member state,ANO2011,"ANO 2011, Akce nespokojených obanů","ANO 2011, Action of Dissatisﬁed Citizens",2111,no family,in government,29.64,39,2017,21.18,4.481481552124023,4.692307472229004,4.5,5.730769157409668,4.192307472229004,5,3.846153736114502,3.8888888359069824,5.920000076293945,6.192307472229004,4.880000114440918,2.8399999141693115,8.5,8.15999984741211,6.346153736114502,5.461538314819336,7.346153736114502,6.592592716217041,6.708333492279053,5.28000020980835,3.240000009536743,3.799999952316284,6.307692527770996,5.730769157409668,9.807692527770996,2141
Czechia,CZE,East,east,EU member state,STAN,Starostové a nezávislí,Mayors and Independents,2116,liberal,not in government,5.18,3,2017,NA,6.518518447875977,6.269230842590332,6.57692289352417,4.07692289352417,6.041666507720947,6.541666507720947,6.208333492279053,6.384615421295166,3.799999952316284,3.6521739959716797,3.319999933242798,4.291666507720947,5.083333492279053,4.7272725105285645,3.952380895614624,2.5217392444610596,4.476190567016602,3.82608699798584,2.692307710647583,6.440000057220459,6.190476417541504,3.954545497894287,2.82608699798584,6.291666507720947,5.545454502105713,1707
Czechia,CZE,East,east,EU member state,SPD,Svoboda a přímá demokracie,Freedom and Direct Democracy,2115,rad right,not in government,10.64,11,2017,9.14,1.4814814329147339,8.84615421295166,4.666666507720947,9.370369911193848,4.25,3.6111111640930176,4.136363506317139,3.3636362552642822,8.69565200805664,9.307692527770996,9.230769157409668,3.78947377204895,9.851851463317871,9.88888931274414,9.740740776062012,9.538461685180664,8.863636016845703,9.740740776062012,7.166666507720947,6.34782600402832,3.9166667461395264,8.333333015441895,9.037036895751953,7.5,9.692307472229004,6125
Czechia,CZE,East,east,EU member state,CSSD,Česká strana sociálne demokratická,Czech Social Democratic Party,2101,socialist,in government,7.27,7.5,2017,3.95,5.740740776062012,2.7407407760620117,2.592592477798462,4.92307710647583,2.222222328186035,2.653846263885498,2.440000057220459,2.370370388031006,6.083333492279053,5.440000057220459,3.807692289352417,2.4583332538604736,7.192307472229004,6.384615421295166,4.42307710647583,5,5.880000114440918,5.296296119689941,5.375,5.28000020980835,4.07692289352417,4.199999809265137,3.230769157409668,4.370370388031006,6.07692289352417,177
Estonia,EST,North,east,EU member state,IRL,Erakond Isamaa ja Res Publica Liit,Pro Patria and Res Publica Union,2201,cons,in government,11.4,11.899999618530273,2019,10.3,5.083333492279053,7.538461685180664,7.07692289352417,7.384615421295166,6,6.583333492279053,6.333333492279053,6.692307472229004,5.92307710647583,6.846153736114502,7.692307472229004,6.538461685180664,7.615384578704834,7.583333492279053,7.153846263885498,3.923076868057251,5.25,8,4.699999809265137,5.92307710647583,5.615384578704834,4.692307472229004,2.615384578704834,4.07692289352417,6.692307472229004,685
Estonia,EST,North,east,EU member state,ER,Eesti Reformierakond,Estonian Reform Party,2203,liberal,not in government,28.9,33.70000076293945,2019,26.2,6.583333492279053,6.461538314819336,7.461538314819336,3.076923131942749,6.615384578704834,7.666666507720947,6.916666507720947,8.15384578704834,1.8461538553237915,3.615384578704834,2.846153736114502,3.230769157409668,3.230769157409668,4.083333492279053,5.307692527770996,0.8461538553237915,5.692307472229004,3.076923131942749,5.2727274894714355,3.384615421295166,4.461538314819336,2.923076868057251,1.076923131942749,4.461538314819336,6.692307472229004,821
Estonia,EST,North,east,EU member state,E200,Erakond Eesti 200,Estonia200,2210,liberal,not in government,4.4,0,2019,3.2,6.75,5.153846263885498,5.846153736114502,2.153846263885498,4.615384578704834,5.400000095367432,4.818181991577148,5.090909004211426,3,2.6666667461395264,1.5384615659713745,2.5,2.461538553237915,2.3333332538604736,3.307692289352417,0.6153846383094788,3.75,1.8461538553237915,5.111111164093018,2.75,3.9000000953674316,5.333333492279053,3.769230842590332,5.307692527770996,5.2727274894714355,7340
Estonia,EST,North,east,EU member state,SDE,Sotsiaaldemokraatlik Erakond,Social Democratic Party,2204,socialist,in government part of year,9.8,9.899999618530273,2019,23.3,6.583333492279053,3.076923131942749,3.384615421295166,1.692307710647583,2.615384578704834,3.5,2.6666667461395264,2.615384578704834,3.923076868057251,2.538461446762085,1.4615384340286255,2.615384578704834,2.769230842590332,2.5,3.692307710647583,0.7692307829856873,3.769230842590332,1.923076868057251,5,3.923076868057251,4.153846263885498,4.307692527770996,1.4615384340286255,4.384615421295166,5.615384578704834,1150
Estonia,EST,North,east,EU member state,EKRE,Eesti Konservatiivne Rahvaerakond,Conservative People’s Party of Estonia,2209,rad right,in government part of year,17.8,18.799999237060547,2019,12.7,2.0833332538604736,8.461538314819336,4.692307472229004,9.538461685180664,5.230769157409668,4.545454502105713,4.75,4.230769157409668,8.384614944458008,8.769230842590332,9.461538314819336,7.153846263885498,9.615385055541992,9.083333015441895,7.538461685180664,6.846153736114502,6.07692289352417,9.538461685180664,4.599999904632568,7.461538314819336,4.461538314819336,8.615385055541992,8.615385055541992,5.92307710647583,8.230769157409668,4094
Estonia,EST,North,east,EU member state,EK,Eesti Keskerakond,Estonian Center Party,2202,liberal,in government,23.1,25.700000762939453,2019,14.4,5.5,4.461538314819336,3.769230842590332,4.615384578704834,3.230769157409668,4,3.3333332538604736,3.230769157409668,5.461538314819336,4.92307710647583,4.92307710647583,4.461538314819336,5,4,3.846153736114502,1,4.92307710647583,5.230769157409668,4.636363506317139,5.846153736114502,3.538461446762085,5.307692527770996,2.307692289352417,3.384615421295166,7.07692289352417,533
Hungary,HUN,East,east,EU member state,MM,Momentum Mozgalom,MomentumMovement,2314,rad left,not in government,3.06,0,2018,9.93,6.5,4.400000095367432,5.933333396911621,1.600000023841858,3.0833332538604736,5.357142925262451,4.357142925262451,5.846153736114502,2.642857074737549,2,1.3571428060531616,1.6428571939468384,3.153846263885498,3.1818182468414307,1.899999976158142,1.2857142686843872,2.615384578704834,2.142857074737549,2.454545497894287,2.153846263885498,4.545454502105713,5.090909004211426,3.769230842590332,9.571428298950195,4.300000190734863,8249
Hungary,HUN,East,east,EU member state,LMP,Lehet Más a Politika,Politics Can Be Diﬀerent,2309,green,not in government,7.06,4.400000095367432,2018,2.18,5.5333333015441895,3.933333396911621,3.7333333492279053,3.066666603088379,2.9166667461395264,4.285714149475098,4,3.5,5.5714287757873535,3.200000047683716,2.6666667461395264,2.642857074737549,5.0714287757873535,5.416666507720947,2.454545497894287,2.3333332538604736,1.9285714626312256,3.7333333492279053,2.9166667461395264,4.357142925262451,4.692307472229004,4.92307710647583,4.285714149475098,8.866666793823242,3.615384578704834,1650
Hungary,HUN,East,east,EU member state,DK,Demokratikus Koalíció,Democratic Coalition,2311,socialist,not in government,5.37,5,2018,16.05,6.9285712242126465,3.3333332538604736,4.666666507720947,2.133333444595337,2.923076868057251,5.133333206176758,4.0714287757873535,4.800000190734863,3,3,2.066666603088379,1.3333333730697632,3.2142856121063232,3.75,2.3636362552642822,1.600000023841858,3.692307710647583,2.200000047683716,3.25,2.615384578704834,4.153846263885498,4.538461685180664,3.4285714626312256,8.733333587646484,8.428571701049805,469
Hungary,HUN,East,east,EU member state,Fidesz-KDNP,Fidesz—Magyar Polgári Szövetség,Fidesz—Hungarian Civic Union,2302,rad right,in government,49.28,64.5999984741211,2018,52.56,3.066666603088379,8.333333015441895,3.7333333492279053,9.199999809265137,7.384615421295166,2.857142925262451,5,1.2857142686843872,8.133333206176758,9.466666221618652,9.266666412353516,9.428571701049805,9.933333396911621,8.357142448425293,8,8.933333396911621,7.92307710647583,9.800000190734863,8.857142448425293,8.5,5,4.769230842590332,8.15384578704834,1.1333333253860474,9.933333396911621,1691
Hungary,HUN,East,east,EU member state,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,2301,socialist,not in government,11.91,11,2018,6.61,6.5,3.4000000953674316,4,3.7333333492279053,2.615384578704834,4.599999904632568,3.5,3.3333332538604736,4.785714149475098,4.400000095367432,3.4666666984558105,2.4000000953674316,4.857142925262451,5.083333492279053,3.2727272510528564,2.5999999046325684,4.25,3.933333396911621,4.166666507720947,4,4.230769157409668,4.153846263885498,3.7857143878936768,7.866666793823242,6.153846263885498,1408
Hungary,HUN,East,east,EU member state,JOBBIK,Jobbik Magyarorszagert Mozgalom,Movement for a Better Hungary,2308,rad right,not in government,19.06,14.399999618530273,2018,6.34,3.7857143878936768,7.733333110809326,4.133333206176758,8.066666603088379,4.333333492279053,3.642857074737549,4.642857074737549,2.799999952316284,7.933333396911621,8.600000381469727,8.533333778381348,7.857142925262451,9.133333206176758,8.357142448425293,7.699999809265137,6.857142925262451,5.599999904632568,9.199999809265137,6.538461685180664,7.642857074737549,5.25,5.5,6.642857074737549,8.600000381469727,6.846153736114502,42
Hungary,HUN,East,east,EU member state,E14,Együtt 2014,Together 2014,2310,no family,not in government,0.66,0.6000000238418579,2018,NA,6.44444465637207,3.5714285373687744,4.666666507720947,1.4285714626312256,3,4.666666507720947,2.75,4.800000190734863,2.857142925262451,2,0.6666666865348816,1.6666666269302368,2.5999999046325684,2,1.75,0.8333333134651184,2.5999999046325684,1.8571428060531616,2.6666667461395264,2.3333332538604736,5.599999904632568,6,3.799999952316284,9.5,6.599999904632568,2458
Latvia,LVA,North,east,EU member state,LRA,Latvijas Reǵionu apvieniba,Latvian Association of Regions,2414,regionalist,not in government,4.17,0,2018,4.98,5.333333492279053,6,6.625,6.222222328186035,5.5,5.714285850524902,6.285714149475098,5.875,7,4.75,5.777777671813965,4.625,6.666666507720947,6,6.25,1.5,5.5,6.199999809265137,2.454545497894287,7.55555534362793,4.55555534362793,3.875,5.55555534362793,6,6.142857074737549,3194
Latvia,LVA,North,east,EU member state,AP!,Att¯ıst¯ıbai/Par!,Development/For!,2417,liberal,in government,12.12,13,2018,12.42,6.636363506317139,5.818181991577148,5.900000095367432,1.9090908765792847,5.099999904632568,5.363636493682861,4.7272725105285645,5.5,3.5,3.75,1.2727272510528564,3,4.083333492279053,2.75,4.181818008422852,1.7000000476837158,4.818181991577148,2.75,6.5,3.2727272510528564,6.181818008422852,3.5999999046325684,3.909090995788574,7.090909004211426,6.545454502105713,8393
Latvia,LVA,North,east,EU member state,ZZS,Zaļo un Zemnieku Savieniba,Union of Greens and Farmers,2405,green,not in government,9.97,11,2018,5.34,4.818181991577148,5.818181991577148,5.454545497894287,7.636363506317139,5.5,4.909090995788574,5.7272725105285645,5.75,8.300000190734863,6.166666507720947,7.5,5,7.166666507720947,7,6.2727274894714355,3.200000047683716,5.916666507720947,7.090909004211426,2.9166667461395264,8.909090995788574,6.25,2.799999952316284,4.083333492279053,3.1666667461395264,7.7272725105285645,701
